host_epoch	tp_offset_ns	quant_err_ns	fix_type	num_sv	survey_valid
1783417823.136410823	NaN	NaN	NaN	21	NaN
1783417824.160888978	NaN	3.652	NaN	NaN	NaN
1783417824.166108735	NaN	NaN	NaN	20	NaN
1783417825.128713473	NaN	-1.348	NaN	NaN	NaN
1783417825.133878167	NaN	NaN	NaN	22	NaN
1783417826.153736679	NaN	1.38	NaN	NaN	NaN
1783417826.158917950	NaN	NaN	NaN	22	NaN
1783417827.135897594	NaN	-3.489	NaN	NaN	NaN
1783417827.141177526	NaN	NaN	NaN	20	NaN
1783417828.149040909	NaN	-0.235	NaN	NaN	NaN
1783417828.154216922	NaN	NaN	NaN	21	NaN
1783417829.126063759	NaN	3.575	NaN	NaN	NaN
1783417829.131221672	NaN	NaN	NaN	21	NaN
1783417830.159953464	NaN	-0.723	NaN	NaN	NaN
1783417830.165182254	NaN	NaN	NaN	21	NaN
1783417831.134525081	NaN	2.758	NaN	NaN	NaN
1783417831.139810239	NaN	NaN	NaN	19	NaN
1783417832.164398445	NaN	-1.575	NaN	NaN	NaN
1783417832.169558194	NaN	NaN	NaN	21	NaN
1783417833.135857689	NaN	2.301	NaN	NaN	NaN
1783417833.141075532	NaN	NaN	NaN	21	NaN
1783417834.172004065	NaN	-1.727	NaN	NaN	NaN
1783417834.177212492	NaN	NaN	NaN	22	NaN
1783417835.125688571	NaN	1.871	NaN	NaN	NaN
1783417835.131076281	NaN	NaN	NaN	21	NaN
1783417836.176510345	NaN	-2.465	NaN	NaN	NaN
1783417836.181721698	NaN	NaN	NaN	9	NaN
1783417837.129824512	NaN	0.879	NaN	NaN	NaN
1783417837.135051590	NaN	NaN	NaN	10	NaN
1783417838.154766794	NaN	-3.15	NaN	NaN	NaN
1783417838.160021107	NaN	NaN	NaN	10	NaN
1783417839.149568555	NaN	0.118	NaN	NaN	NaN
1783417839.154799641	NaN	NaN	NaN	22	NaN
1783417840.177719737	NaN	-3.789	NaN	NaN	NaN
1783417840.182855293	NaN	NaN	NaN	22	NaN
1783417841.133845508	NaN	-0.153	NaN	NaN	NaN
1783417841.139022459	NaN	NaN	NaN	10	NaN
1783417842.165039230	NaN	3.009	NaN	NaN	NaN
1783417842.170237258	NaN	NaN	NaN	10	NaN
1783417843.131820949	NaN	-1.19	NaN	NaN	NaN
1783417843.138516025	NaN	NaN	NaN	12	NaN
1783417844.165276314	NaN	2.479	NaN	NaN	NaN
1783417844.170431617	NaN	NaN	NaN	12	NaN
1783417845.142005591	NaN	-1.824	NaN	NaN	NaN
1783417845.147236701	NaN	NaN	NaN	11	NaN
1783417846.158586124	NaN	1.36	NaN	NaN	NaN
1783417846.163834364	NaN	NaN	NaN	12	NaN
1783417847.137810958	NaN	-2.857	NaN	NaN	NaN
1783417847.143100820	NaN	NaN	NaN	12	NaN
1783417848.172036352	NaN	0.775	NaN	NaN	NaN
1783417848.179202678	NaN	NaN	NaN	23	NaN
1783417849.148548927	NaN	-3.05	NaN	NaN	NaN
1783417849.153786379	NaN	NaN	NaN	23	NaN
1783417850.153704183	NaN	0.225	NaN	NaN	NaN
1783417850.159068418	NaN	NaN	NaN	11	NaN
1783417851.126837411	NaN	-4.019	NaN	NaN	NaN
1783417851.132093108	NaN	NaN	NaN	10	NaN
1783417852.139179530	NaN	-0.894	NaN	NaN	NaN
1783417852.144493849	NaN	NaN	NaN	11	NaN
1783417853.127771567	NaN	2.749	NaN	NaN	NaN
1783417853.132935994	NaN	NaN	NaN	11	NaN
1783417854.159764907	NaN	-1.786	NaN	NaN	NaN
1783417854.164975050	NaN	NaN	NaN	11	NaN
1783417855.134693215	NaN	1.881	NaN	NaN	NaN
1783417855.140025933	NaN	NaN	NaN	12	NaN
1783417856.164972633	NaN	-2.756	NaN	NaN	NaN
1783417856.170189351	NaN	NaN	NaN	12	NaN
1783417857.134828287	NaN	0.511	NaN	NaN	NaN
1783417857.140267605	NaN	NaN	NaN	12	NaN
1783417858.168110280	NaN	-3.892	NaN	NaN	NaN
1783417858.173301379	NaN	NaN	NaN	13	NaN
1783417859.133497251	NaN	-0.609	NaN	NaN	NaN
1783417859.138772454	NaN	NaN	NaN	13	NaN
1783417860.152153633	NaN	2.719	NaN	NaN	NaN
1783417860.157378195	NaN	NaN	NaN	12	NaN
1783417861.135259611	NaN	-1.805	NaN	NaN	NaN
1783417861.140467206	NaN	NaN	NaN	12	NaN
1783417862.130031259	NaN	1.449	NaN	NaN	NaN
1783417862.135235508	NaN	NaN	NaN	11	NaN
1783417863.133498144	NaN	-2.628	NaN	NaN	NaN
1783417863.138872964	NaN	NaN	NaN	12	NaN
1783417864.134428434	NaN	0.202	NaN	NaN	NaN
1783417864.139726552	NaN	NaN	NaN	12	NaN
1783417865.132937780	NaN	3.534	NaN	NaN	NaN
1783417865.138210231	NaN	NaN	NaN	13	NaN
1783417866.135918953	NaN	-0.469	NaN	NaN	NaN
1783417866.141196523	NaN	NaN	NaN	11	NaN
1783417867.128165388	NaN	2.796	NaN	NaN	NaN
1783417867.133374721	NaN	NaN	NaN	11	NaN
1783417868.131472317	NaN	-0.961	NaN	NaN	NaN
1783417868.136685176	NaN	NaN	NaN	11	NaN
1783417869.133967634	NaN	2.072	NaN	NaN	NaN
1783417869.139166494	NaN	NaN	NaN	11	NaN
1783417870.154763352	NaN	-2.156	NaN	NaN	NaN
1783417870.160040238	NaN	NaN	NaN	11	NaN
1783417871.142172797	NaN	1.322	NaN	NaN	NaN
1783417871.147705744	NaN	NaN	NaN	10	NaN
1783417872.141421141	NaN	-2.692	NaN	NaN	NaN
1783417872.146681608	NaN	NaN	NaN	11	NaN
1783417873.134884340	NaN	1.366	NaN	NaN	NaN
1783417873.140113217	NaN	NaN	NaN	24	NaN
1783417874.135902317	NaN	-2.403	NaN	NaN	NaN
1783417874.141167957	NaN	NaN	NaN	24	NaN
1783417875.137089348	NaN	1.608	NaN	NaN	NaN
1783417875.142285731	NaN	NaN	NaN	22	NaN
1783417876.142079977	NaN	-2.59	NaN	NaN	NaN
1783417876.147285653	NaN	NaN	NaN	23	NaN
1783417877.145718729	NaN	1.557	NaN	NaN	NaN
1783417877.150964522	NaN	NaN	NaN	23	NaN
1783417878.150108081	NaN	-3.05	NaN	NaN	NaN
1783417878.155367452	NaN	NaN	NaN	13	NaN
1783417879.133092158	NaN	0.579	NaN	NaN	NaN
1783417879.140249078	NaN	NaN	NaN	14	NaN
1783417880.129737422	NaN	3.747	NaN	NaN	NaN
1783417880.135039096	NaN	NaN	NaN	14	NaN
1783417881.149247564	NaN	0.105	NaN	NaN	NaN
1783417881.154407895	NaN	NaN	NaN	21	NaN
1783417882.155963596	NaN	-3.833	NaN	NaN	NaN
1783417882.161252843	NaN	NaN	NaN	22	NaN
1783417883.125694071	NaN	0.085	NaN	NaN	NaN
1783417883.131003563	NaN	NaN	NaN	22	NaN
1783417884.166024752	NaN	3.54	NaN	NaN	NaN
1783417884.171351300	NaN	NaN	NaN	21	NaN
1783417885.130889457	NaN	-0.328	NaN	NaN	NaN
1783417885.136119478	NaN	NaN	NaN	23	NaN
1783417886.155151891	NaN	3.126	NaN	NaN	NaN
1783417886.160375580	NaN	NaN	NaN	22	NaN
1783417887.126901396	NaN	-1.232	NaN	NaN	NaN
1783417887.132497594	NaN	NaN	NaN	23	NaN
1783417888.154533957	NaN	2.24	NaN	NaN	NaN
1783417888.159702299	NaN	NaN	NaN	23	NaN
1783417889.127046784	NaN	-2.366	NaN	NaN	NaN
1783417889.132662553	NaN	NaN	NaN	23	NaN
1783417890.161564277	NaN	1.348	NaN	NaN	NaN
1783417890.166885083	NaN	NaN	NaN	23	NaN
1783417891.127792215	NaN	-3.177	NaN	NaN	NaN
1783417891.133252227	NaN	NaN	NaN	23	NaN
1783417892.171849735	NaN	0.446	NaN	NaN	NaN
1783417892.177316365	NaN	NaN	NaN	23	NaN
1783417893.132578897	NaN	-3.714	NaN	NaN	NaN
1783417893.137813949	NaN	NaN	NaN	22	NaN
1783417894.167715908	NaN	-0.613	NaN	NaN	NaN
1783417894.172866398	NaN	NaN	NaN	23	NaN
1783417895.132252198	NaN	3.013	NaN	NaN	NaN
1783417895.137479022	NaN	NaN	NaN	22	NaN
1783417896.170750913	NaN	-1.638	NaN	NaN	NaN
1783417896.175882327	NaN	NaN	NaN	21	NaN
1783417897.130069884	NaN	2.458	NaN	NaN	NaN
1783417897.135540560	NaN	NaN	NaN	21	NaN
1783417898.161508779	NaN	-1.515	NaN	NaN	NaN
1783417898.166730759	NaN	NaN	NaN	21	NaN
1783417899.128055668	NaN	2.369	NaN	NaN	NaN
1783417899.133283642	NaN	NaN	NaN	22	NaN
1783417900.126673990	NaN	-1.712	NaN	NaN	NaN
1783417900.132033120	NaN	NaN	NaN	21	NaN
1783417901.133604239	NaN	1.98	NaN	NaN	NaN
1783417901.139160140	NaN	NaN	NaN	21	NaN
1783417902.136726166	NaN	-1.992	NaN	NaN	NaN
1783417902.141886141	NaN	NaN	NaN	21	NaN
1783417903.129782763	NaN	2.269	NaN	NaN	NaN
1783417903.135058988	NaN	NaN	NaN	22	NaN
1783417904.130776236	NaN	-1.418	NaN	NaN	NaN
1783417904.135935735	NaN	NaN	NaN	20	NaN
1783417905.131316707	NaN	2.133	NaN	NaN	NaN
1783417905.138155889	NaN	NaN	NaN	22	NaN
1783417906.129079004	NaN	-1.601	NaN	NaN	NaN
1783417906.134257164	NaN	NaN	NaN	22	NaN
1783417907.128069350	NaN	2.599	NaN	NaN	NaN
1783417907.133225881	NaN	NaN	NaN	22	NaN
1783417908.124072435	NaN	-1.058	NaN	NaN	NaN
1783417908.129241843	NaN	NaN	NaN	22	NaN
1783417909.127849268	NaN	2.954	NaN	NaN	NaN
1783417909.133082390	NaN	NaN	NaN	22	NaN
1783417910.126932107	NaN	-0.982	NaN	NaN	NaN
1783417910.132171625	NaN	NaN	NaN	22	NaN
1783417911.128828998	NaN	2.914	NaN	NaN	NaN
1783417911.134067034	NaN	NaN	NaN	21	NaN
1783417912.127076896	NaN	-0.996	NaN	NaN	NaN
1783417912.132228582	NaN	NaN	NaN	19	NaN
1783417913.130605664	NaN	2.64	NaN	NaN	NaN
1783417913.135794834	NaN	NaN	NaN	21	NaN
1783417914.140174853	NaN	-1.265	NaN	NaN	NaN
1783417914.145383386	NaN	NaN	NaN	21	NaN
1783417915.133420093	NaN	3.37	NaN	NaN	NaN
1783417915.138688415	NaN	NaN	NaN	21	NaN
1783417916.140460463	NaN	-0.621	NaN	NaN	NaN
1783417916.145645218	NaN	NaN	NaN	21	NaN
1783417917.134852378	NaN	3.215	NaN	NaN	NaN
1783417917.140274759	NaN	NaN	NaN	21	NaN
1783417918.132030916	NaN	-1.319	NaN	NaN	NaN
1783417918.137332599	NaN	NaN	NaN	21	NaN
1783417919.128751392	NaN	2.572	NaN	NaN	NaN
1783417919.133914876	NaN	NaN	NaN	19	NaN
1783417920.135484104	NaN	-0.768	NaN	NaN	NaN
1783417920.140702435	NaN	NaN	NaN	21	NaN
1783417921.153719328	NaN	3.198	NaN	NaN	NaN
1783417921.159036233	NaN	NaN	NaN	20	NaN
1783417922.154861969	NaN	-0.291	NaN	NaN	NaN
1783417922.160110837	NaN	NaN	NaN	20	NaN
1783417923.136842950	NaN	3.475	NaN	NaN	NaN
1783417923.142088023	NaN	NaN	NaN	20	NaN
1783417924.163514524	NaN	0.359	NaN	NaN	NaN
1783417924.168736008	NaN	NaN	NaN	20	NaN
1783417925.131139797	NaN	-3.495	NaN	NaN	NaN
1783417925.138375637	NaN	NaN	NaN	21	NaN
1783417926.155018423	NaN	0.918	NaN	NaN	NaN
1783417926.160197327	NaN	NaN	NaN	21	NaN
1783417927.128841424	NaN	-2.91	NaN	NaN	NaN
1783417927.134070129	NaN	NaN	NaN	22	NaN
1783417928.155550463	NaN	1.459	NaN	NaN	NaN
1783417928.160782552	NaN	NaN	NaN	21	NaN
1783417929.137906508	NaN	-1.944	NaN	NaN	NaN
1783417929.143173915	NaN	NaN	NaN	21	NaN
1783417930.145830925	NaN	2.361	NaN	NaN	NaN
1783417930.150983884	NaN	NaN	NaN	22	NaN
1783417931.126185833	NaN	-0.889	NaN	NaN	NaN
1783417931.131394973	NaN	NaN	NaN	23	NaN
1783417932.171581514	NaN	3.23	NaN	NaN	NaN
1783417932.176798331	NaN	NaN	NaN	22	NaN
1783417933.135134510	NaN	-0.16	NaN	NaN	NaN
1783417933.140295452	NaN	NaN	NaN	23	NaN
1783417934.156871334	NaN	-3.44	NaN	NaN	NaN
1783417934.162121508	NaN	NaN	NaN	21	NaN
1783417935.128129893	NaN	1.158	NaN	NaN	NaN
1783417935.133290846	NaN	NaN	NaN	21	NaN
1783417936.153549850	NaN	-2.414	NaN	NaN	NaN
1783417936.158784107	NaN	NaN	NaN	21	NaN
1783417937.136714699	NaN	2.584	NaN	NaN	NaN
1783417937.141881028	NaN	NaN	NaN	23	NaN
1783417938.158119890	NaN	-0.915	NaN	NaN	NaN
1783417938.163311684	NaN	NaN	NaN	22	NaN
1783417939.130720820	NaN	3.491	NaN	NaN	NaN
1783417939.137367497	NaN	NaN	NaN	22	NaN
1783417940.125841082	NaN	0.249	NaN	NaN	NaN
1783417940.131084543	NaN	NaN	NaN	23	NaN
1783417941.135909649	NaN	-3.046	NaN	NaN	NaN
1783417941.141197076	NaN	NaN	NaN	23	NaN
1783417942.130738823	NaN	1.569	NaN	NaN	NaN
1783417942.135908803	NaN	NaN	NaN	23	NaN
1783417943.128082794	NaN	-1.263	NaN	NaN	NaN
1783417943.133341189	NaN	NaN	NaN	22	NaN
1783417944.138083810	NaN	3.529	NaN	NaN	NaN
1783417944.143272444	NaN	NaN	NaN	22	NaN
1783417945.155938316	NaN	0.453	NaN	NaN	NaN
1783417945.161409725	NaN	NaN	NaN	11	NaN
1783417946.160821934	NaN	-3.006	NaN	NaN	NaN
1783417946.166085446	NaN	NaN	NaN	11	NaN
1783417947.132123691	NaN	1.047	NaN	NaN	NaN
1783417947.137270237	NaN	NaN	NaN	10	NaN
1783417948.155605292	NaN	-2.077	NaN	NaN	NaN
1783417948.160875190	NaN	NaN	NaN	10	NaN
1783417949.156685095	NaN	-0.975	NaN	NaN	NaN
1783417949.162134917	NaN	NaN	NaN	21	NaN
1783417950.154564555	NaN	-0.643	NaN	NaN	NaN
1783417950.159814087	NaN	NaN	NaN	22	NaN
1783417951.127763684	NaN	-2.253	NaN	NaN	NaN
1783417951.133021015	NaN	NaN	NaN	22	NaN
1783417952.151441251	NaN	3.32	NaN	NaN	NaN
1783417952.156679458	NaN	NaN	NaN	23	NaN
1783417953.143244239	NaN	3.371	NaN	NaN	NaN
1783417953.148421102	NaN	NaN	NaN	22	NaN
1783417954.154175189	NaN	-3.535	NaN	NaN	NaN
1783417954.159365895	NaN	NaN	NaN	22	NaN
1783417955.129834675	NaN	0.149	NaN	NaN	NaN
1783417955.135211909	NaN	NaN	NaN	22	NaN
1783417956.164732622	NaN	-0.532	NaN	NaN	NaN
1783417956.171371697	NaN	NaN	NaN	22	NaN
1783417957.127859032	NaN	-3.225	NaN	NaN	NaN
1783417957.133060558	NaN	NaN	NaN	24	NaN
1783417958.153882871	NaN	1.798	NaN	NaN	NaN
1783417958.159175068	NaN	NaN	NaN	23	NaN
1783417959.127824108	NaN	-0.975	NaN	NaN	NaN
1783417959.133027607	NaN	NaN	NaN	23	NaN
1783417960.177703086	NaN	2.578	NaN	NaN	NaN
1783417960.182882950	NaN	NaN	NaN	11	NaN
1783417961.129768265	NaN	-0.51	NaN	NaN	NaN
1783417961.134939755	NaN	NaN	NaN	14	NaN
1783417962.149039055	NaN	3.541	NaN	NaN	NaN
1783417962.154223257	NaN	NaN	NaN	12	NaN
1783417963.127150898	NaN	0.608	NaN	NaN	NaN
1783417963.132363375	NaN	NaN	NaN	14	NaN
1783417964.143068427	NaN	-2.391	NaN	NaN	NaN
1783417964.148202885	NaN	NaN	NaN	14	NaN
1783417965.134901528	NaN	2.669	NaN	NaN	NaN
1783417965.140275832	NaN	NaN	NaN	13	NaN
1783417966.140223074	NaN	-0.154	NaN	NaN	NaN
1783417966.145415202	NaN	NaN	NaN	14	NaN
1783417967.127177145	NaN	-2.988	NaN	NaN	NaN
1783417967.132375982	NaN	NaN	NaN	14	NaN
1783417968.140101969	NaN	2.042	NaN	NaN	NaN
1783417968.145276905	NaN	NaN	NaN	12	NaN
1783417969.128790005	NaN	-0.908	NaN	NaN	NaN
1783417969.134087474	NaN	NaN	NaN	15	NaN
1783417970.157166964	NaN	-3.99	NaN	NaN	NaN
1783417970.162378204	NaN	NaN	NaN	14	NaN
1783417971.135499166	NaN	0.841	NaN	NaN	NaN
1783417971.140751519	NaN	NaN	NaN	13	NaN
1783417972.151677202	NaN	-2.331	NaN	NaN	NaN
1783417972.156859432	NaN	NaN	NaN	14	NaN
1783417973.126784410	NaN	2.727	NaN	NaN	NaN
1783417973.132204980	NaN	NaN	NaN	14	NaN
1783417974.171009115	NaN	-0.146	NaN	NaN	NaN
1783417974.176215191	NaN	NaN	NaN	12	NaN
1783417975.128823719	NaN	-1.907	NaN	NaN	NaN
1783417975.134077207	NaN	NaN	NaN	24	NaN
1783417976.131179269	NaN	-3.694	NaN	NaN	NaN
1783417976.136552251	NaN	NaN	NaN	22	NaN
1783417977.126551001	NaN	1.861	NaN	NaN	NaN
1783417977.131936441	NaN	NaN	NaN	23	NaN
1783417978.126578150	NaN	0.021	NaN	NaN	NaN
1783417978.131795923	NaN	NaN	NaN	22	NaN
1783417979.125945187	NaN	-2.399	NaN	NaN	NaN
1783417979.131135724	NaN	NaN	NaN	23	NaN
1783417980.137859614	NaN	2.693	NaN	NaN	NaN
1783417980.143120183	NaN	NaN	NaN	23	NaN
1783417981.131058880	NaN	0.455	NaN	NaN	NaN
1783417981.136258490	NaN	NaN	NaN	21	NaN
1783417982.129020870	NaN	-1.439	NaN	NaN	NaN
1783417982.134167174	NaN	NaN	NaN	21	NaN
1783417983.130089863	NaN	-3.819	NaN	NaN	NaN
1783417983.135323216	NaN	NaN	NaN	22	NaN
1783417984.141529605	NaN	1.547	NaN	NaN	NaN
1783417984.146798803	NaN	NaN	NaN	23	NaN
1783417985.127492765	NaN	-0.941	NaN	NaN	NaN
1783417985.132696384	NaN	NaN	NaN	22	NaN
1783417986.132803941	NaN	-3.265	NaN	NaN	NaN
1783417986.138086926	NaN	NaN	NaN	22	NaN
1783417987.135561839	NaN	2.179	NaN	NaN	NaN
1783417987.140784514	NaN	NaN	NaN	23	NaN
1783417988.131682547	NaN	-0.143	NaN	NaN	NaN
1783417988.137090884	NaN	NaN	NaN	23	NaN
1783417989.128882217	NaN	-2.88	NaN	NaN	NaN
1783417989.134107361	NaN	NaN	NaN	22	NaN
1783417990.134546648	NaN	2.614	NaN	NaN	NaN
1783417990.139744694	NaN	NaN	NaN	21	NaN
1783417991.130150685	NaN	0.245	NaN	NaN	NaN
1783417991.135342597	NaN	NaN	NaN	21	NaN
1783417992.155743253	NaN	-2.516	NaN	NaN	NaN
1783417992.160931126	NaN	NaN	NaN	21	NaN
1783417993.155744421	NaN	2.703	NaN	NaN	NaN
1783417993.160922715	NaN	NaN	NaN	21	NaN
1783417994.127182466	NaN	0.339	NaN	NaN	NaN
1783417994.132387578	NaN	NaN	NaN	22	NaN
1783417995.163109109	NaN	-2.534	NaN	NaN	NaN
1783417995.168252350	NaN	NaN	NaN	20	NaN
1783417996.126270340	NaN	2.741	NaN	NaN	NaN
1783417996.131455107	NaN	NaN	NaN	21	NaN
1783417997.157172703	NaN	0.186	NaN	NaN	NaN
1783417997.162329914	NaN	NaN	NaN	22	NaN
1783417998.133321344	NaN	-2.757	NaN	NaN	NaN
1783417998.138698300	NaN	NaN	NaN	22	NaN
1783417999.157036963	NaN	2.058	NaN	NaN	NaN
1783417999.164191672	NaN	NaN	NaN	22	NaN
1783418000.133021333	NaN	-0.739	NaN	NaN	NaN
1783418000.138205096	NaN	NaN	NaN	23	NaN
1783418001.162248143	NaN	-3.946	NaN	NaN	NaN
1783418001.167482191	NaN	NaN	NaN	22	NaN
1783418002.133507339	NaN	1.165	NaN	NaN	NaN
1783418002.138722600	NaN	NaN	NaN	22	NaN
1783418003.161514019	NaN	-1.614	NaN	NaN	NaN
1783418003.166710271	NaN	NaN	NaN	22	NaN
1783418004.135277016	NaN	3.759	NaN	NaN	NaN
1783418004.140467860	NaN	NaN	NaN	21	NaN
1783418005.153107032	NaN	0.894	NaN	NaN	NaN
1783418005.158290562	NaN	NaN	NaN	22	NaN
1783418006.126886941	NaN	-1.948	NaN	NaN	NaN
1783418006.132248588	NaN	NaN	NaN	23	NaN
1783418007.158759166	NaN	3.008	NaN	NaN	NaN
1783418007.163978424	NaN	NaN	NaN	21	NaN
1783418008.131262027	NaN	0.094	NaN	NaN	NaN
1783418008.136509660	NaN	NaN	NaN	21	NaN
1783418009.131700528	NaN	-2.764	NaN	NaN	NaN
1783418009.136895643	NaN	NaN	NaN	20	NaN
1783418010.131030139	NaN	1.825	NaN	NaN	NaN
1783418010.136223487	NaN	NaN	NaN	20	NaN
1783418011.135351607	NaN	-0.436	NaN	NaN	NaN
1783418011.140543857	NaN	NaN	NaN	22	NaN
1783418012.131511760	NaN	-3.322	NaN	NaN	NaN
1783418012.136753667	NaN	NaN	NaN	21	NaN
1783418013.126773551	NaN	1.923	NaN	NaN	NaN
1783418013.131985475	NaN	NaN	NaN	21	NaN
1783418014.128765863	NaN	-1.612	NaN	NaN	NaN
1783418014.133984345	NaN	NaN	NaN	21	NaN
1783418015.127588466	NaN	3.504	NaN	NaN	NaN
1783418015.132853989	NaN	NaN	NaN	21	NaN
1783418016.135060999	NaN	0.474	NaN	NaN	NaN
1783418016.140252414	NaN	NaN	NaN	22	NaN
1783418017.129683614	NaN	-2.3	NaN	NaN	NaN
1783418017.134868553	NaN	NaN	NaN	22	NaN
1783418018.126866062	NaN	1.956	NaN	NaN	NaN
1783418018.132158971	NaN	NaN	NaN	21	NaN
1783418019.133995993	NaN	-1.603	NaN	NaN	NaN
1783418019.139192498	NaN	NaN	NaN	21	NaN
1783418020.131743714	NaN	2.642	NaN	NaN	NaN
1783418020.136936816	NaN	NaN	NaN	21	NaN
1783418021.127065167	NaN	-0.806	NaN	NaN	NaN
1783418021.132263607	NaN	NaN	NaN	22	NaN
1783418022.133422323	NaN	3.782	NaN	NaN	NaN
1783418022.138644655	NaN	NaN	NaN	20	NaN
1783418023.135709110	NaN	0.889	NaN	NaN	NaN
1783418023.142328492	NaN	NaN	NaN	20	NaN
1783418024.140749638	NaN	-1.775	NaN	NaN	NaN
1783418024.145970554	NaN	NaN	NaN	20	NaN
1783418025.133994471	NaN	2.828	NaN	NaN	NaN
1783418025.139187190	NaN	NaN	NaN	20	NaN
1783418026.130002203	NaN	-0.664	NaN	NaN	NaN
1783418026.135162814	NaN	NaN	NaN	20	NaN
1783418027.128157485	NaN	-3.557	NaN	NaN	NaN
1783418027.133358491	NaN	NaN	NaN	20	NaN
1783418028.132906908	NaN	0.844	NaN	NaN	NaN
1783418028.139623165	NaN	NaN	NaN	20	NaN
1783418029.128182007	NaN	-2.118	NaN	NaN	NaN
1783418029.133375820	NaN	NaN	NaN	21	NaN
1783418030.129825717	NaN	2.965	NaN	NaN	NaN
1783418030.135258593	NaN	NaN	NaN	20	NaN
1783418031.129821490	NaN	0.127	NaN	NaN	NaN
1783418031.135150986	NaN	NaN	NaN	20	NaN
1783418032.134679725	NaN	-2.205	NaN	NaN	NaN
1783418032.140007955	NaN	NaN	NaN	20	NaN
1783418033.131080402	NaN	2.082	NaN	NaN	NaN
1783418033.136443927	NaN	NaN	NaN	22	NaN
1783418034.133262416	NaN	-0.824	NaN	NaN	NaN
1783418034.138502948	NaN	NaN	NaN	20	NaN
1783418035.131553647	NaN	-3.446	NaN	NaN	NaN
1783418035.136758014	NaN	NaN	NaN	22	NaN
1783418036.131733876	NaN	1.682	NaN	NaN	NaN
1783418036.137064449	NaN	NaN	NaN	22	NaN
1783418037.138161452	NaN	-1.227	NaN	NaN	NaN
1783418037.143323598	NaN	NaN	NaN	22	NaN
1783418038.133535461	NaN	-3.957	NaN	NaN	NaN
1783418038.138834350	NaN	NaN	NaN	20	NaN
1783418039.131657312	NaN	1.049	NaN	NaN	NaN
1783418039.136901007	NaN	NaN	NaN	21	NaN
1783418040.134815929	NaN	-1.459	NaN	NaN	NaN
1783418040.140048536	NaN	NaN	NaN	22	NaN
1783418041.136027891	NaN	3.774	NaN	NaN	NaN
1783418041.141180742	NaN	NaN	NaN	20	NaN
1783418042.133519796	NaN	1.232	NaN	NaN	NaN
1783418042.138738898	NaN	NaN	NaN	22	NaN
1783418043.133319785	NaN	-1.125	NaN	NaN	NaN
1783418043.138533356	NaN	NaN	NaN	21	NaN
1783418044.131903722	NaN	2.931	NaN	NaN	NaN
1783418044.137351295	NaN	NaN	NaN	22	NaN
1783418045.129556024	NaN	-0.809	NaN	NaN	NaN
1783418045.134917066	NaN	NaN	NaN	21	NaN
1783418046.128914671	NaN	2.894	NaN	NaN	NaN
1783418046.134257543	NaN	NaN	NaN	21	NaN
1783418047.134511241	NaN	-1.347	NaN	NaN	NaN
1783418047.139741726	NaN	NaN	NaN	22	NaN
1783418048.132136919	NaN	2.944	NaN	NaN	NaN
1783418048.137389197	NaN	NaN	NaN	21	NaN
1783418049.136140249	NaN	-1.197	NaN	NaN	NaN
1783418049.141358020	NaN	NaN	NaN	20	NaN
1783418050.133814996	NaN	2.529	NaN	NaN	NaN
1783418050.139040011	NaN	NaN	NaN	21	NaN
1783418051.130208286	NaN	-1.505	NaN	NaN	NaN
1783418051.135386829	NaN	NaN	NaN	21	NaN
1783418052.135922266	NaN	1.801	NaN	NaN	NaN
1783418052.141176181	NaN	NaN	NaN	20	NaN
1783418053.130015696	NaN	-2.542	NaN	NaN	NaN
1783418053.135226739	NaN	NaN	NaN	22	NaN
1783418054.127903245	NaN	0.124	NaN	NaN	NaN
1783418054.133140149	NaN	NaN	NaN	22	NaN
1783418055.129201236	NaN	2.359	NaN	NaN	NaN
1783418055.134378327	NaN	NaN	NaN	14	NaN
1783418056.129857782	NaN	-2.572	NaN	NaN	NaN
1783418056.135091498	NaN	NaN	NaN	22	NaN
1783418057.140755684	NaN	0.781	NaN	NaN	NaN
1783418057.145920020	NaN	NaN	NaN	21	NaN
1783418058.136003291	NaN	-3.972	NaN	NaN	NaN
1783418058.141191940	NaN	NaN	NaN	21	NaN
1783418059.133367994	NaN	-0.54	NaN	NaN	NaN
1783418059.138556405	NaN	NaN	NaN	21	NaN
1783418060.131882000	NaN	2.51	NaN	NaN	NaN
1783418060.137130041	NaN	NaN	NaN	21	NaN
1783418061.139166794	NaN	-1.827	NaN	NaN	NaN
1783418061.144385970	NaN	NaN	NaN	21	NaN
1783418062.135668599	NaN	0.676	NaN	NaN	NaN
1783418062.140876957	NaN	NaN	NaN	21	NaN
1783418063.141835998	NaN	-4.01	NaN	NaN	NaN
1783418063.147255163	NaN	NaN	NaN	23	NaN
1783418064.147178476	NaN	-0.789	NaN	NaN	NaN
1783418064.152542591	NaN	NaN	NaN	22	NaN
1783418065.139068554	NaN	2.805	NaN	NaN	NaN
1783418065.146311453	NaN	NaN	NaN	21	NaN
1783418066.133759899	NaN	-1.744	NaN	NaN	NaN
1783418066.139026545	NaN	NaN	NaN	22	NaN
1783418067.135746691	NaN	1.203	NaN	NaN	NaN
1783418067.140936630	NaN	NaN	NaN	21	NaN
1783418068.134541118	NaN	-3.461	NaN	NaN	NaN
1783418068.139912864	NaN	NaN	NaN	21	NaN
1783418069.131641431	NaN	-0.001	NaN	NaN	NaN
1783418069.136902455	NaN	NaN	NaN	23	NaN
1783418070.130172413	NaN	3.187	NaN	NaN	NaN
