host_epoch	tp_offset_ns	quant_err_ns	fix_type	num_sv	survey_valid
1700000558.000	NaN	NaN	NaN	12	NaN
1700000558.000	NaN	NaN	3	NaN	NaN
1700000559.000	NaN	NaN	NaN	11	NaN
1700000559.000	NaN	NaN	3	NaN	NaN
1700000560.000	NaN	NaN	NaN	10	NaN
1700000560.000	NaN	NaN	3	NaN	NaN
1700000561.000	NaN	NaN	NaN	12	NaN
1700000561.000	NaN	NaN	3	NaN	NaN
1700000562.000	NaN	NaN	NaN	11	NaN
1700000562.000	NaN	NaN	3	NaN	NaN
1700000563.000	NaN	NaN	NaN	11	NaN
1700000563.000	NaN	NaN	3	NaN	NaN
1700000564.000	NaN	NaN	NaN	9	NaN
1700000564.000	NaN	NaN	3	NaN	NaN
1700000565.000	NaN	NaN	NaN	11	NaN
1700000565.000	NaN	NaN	3	NaN	NaN
1700000566.000	NaN	NaN	NaN	12	NaN
1700000566.000	NaN	NaN	3	NaN	NaN
1700000567.000	NaN	NaN	NaN	11	NaN
1700000567.000	NaN	NaN	3	NaN	NaN
1700000568.000	NaN	NaN	NaN	10	NaN
1700000568.000	NaN	NaN	3	NaN	NaN
1700000569.000	NaN	NaN	NaN	12	NaN
1700000569.000	NaN	NaN	3	NaN	NaN
1700000570.000	NaN	NaN	NaN	9	NaN
1700000570.000	NaN	NaN	3	NaN	NaN
1700000571.000	NaN	NaN	NaN	11	NaN
1700000571.000	NaN	NaN	3	NaN	NaN
1700000572.000	NaN	NaN	NaN	13	NaN
1700000572.000	NaN	NaN	3	NaN	NaN
1700000573.000	NaN	NaN	NaN	12	NaN
1700000573.000	NaN	NaN	3	NaN	NaN
1700000574.000	NaN	NaN	NaN	11	NaN
1700000574.000	NaN	NaN	3	NaN	NaN
1700000575.000	NaN	NaN	NaN	12	NaN
1700000575.000	NaN	NaN	3	NaN	NaN
1700000576.000	NaN	NaN	NaN	11	NaN
1700000576.000	NaN	NaN	3	NaN	NaN
1700000577.000	NaN	NaN	NaN	10	NaN
1700000577.000	NaN	NaN	3	NaN	NaN
1700000578.000	NaN	NaN	NaN	10	NaN
1700000578.000	NaN	NaN	3	NaN	NaN
1700000579.000	NaN	NaN	NaN	13	NaN
1700000579.000	NaN	NaN	3	NaN	NaN
1700000580.000	NaN	NaN	NaN	10	NaN
1700000580.000	NaN	NaN	3	NaN	NaN
1700000581.000	NaN	NaN	NaN	9	NaN
1700000581.000	NaN	NaN	3	NaN	NaN
1700000582.000	NaN	NaN	NaN	12	NaN
1700000582.000	NaN	NaN	3	NaN	NaN
1700000583.000	NaN	NaN	NaN	11	NaN
1700000583.000	NaN	NaN	3	NaN	NaN
1700000584.000	NaN	NaN	NaN	10	NaN
1700000584.000	NaN	NaN	3	NaN	NaN
1700000585.000	NaN	NaN	NaN	11	NaN
1700000585.000	NaN	NaN	3	NaN	NaN
1700000586.000	NaN	NaN	NaN	12	NaN
1700000586.000	NaN	NaN	3	NaN	NaN
1700000587.000	NaN	NaN	NaN	10	NaN
1700000587.000	NaN	NaN	3	NaN	NaN
1700000588.000	NaN	NaN	NaN	12	NaN
1700000588.000	NaN	NaN	3	NaN	NaN
1700000589.000	NaN	NaN	NaN	12	NaN
1700000589.000	NaN	NaN	3	NaN	NaN
1700000590.000	NaN	NaN	NaN	12	NaN
1700000590.000	NaN	NaN	3	NaN	NaN
1700000591.000	NaN	NaN	NaN	10	NaN
1700000591.000	NaN	NaN	3	NaN	NaN
1700000592.000	NaN	NaN	NaN	11	NaN
1700000592.000	NaN	NaN	3	NaN	NaN
1700000593.000	NaN	NaN	NaN	10	NaN
1700000593.000	NaN	NaN	3	NaN	NaN
1700000594.000	NaN	NaN	NaN	11	NaN
1700000594.000	NaN	NaN	3	NaN	NaN
1700000595.000	NaN	NaN	NaN	10	NaN
1700000595.000	NaN	NaN	3	NaN	NaN
1700000596.000	NaN	NaN	NaN	12	NaN
1700000596.000	NaN	NaN	3	NaN	NaN
1700000597.000	NaN	NaN	NaN	12	NaN
1700000597.000	NaN	NaN	3	NaN	NaN
1700000598.000	NaN	NaN	NaN	10	NaN
1700000598.000	NaN	NaN	3	NaN	NaN
1700000599.000	NaN	NaN	NaN	10	NaN
1700000599.000	NaN	NaN	3	NaN	NaN
1700000600.000	NaN	NaN	NaN	13	NaN
1700000600.000	NaN	NaN	3	NaN	NaN
