host_epoch	tp_offset_ns	quant_err_ns	fix_type	num_sv	survey_valid
1784143789.150833677	NaN	NaN	NaN	21	NaN
1784143789.155942310	NaN	-0.586	NaN	NaN	NaN
1784143789.161089145	NaN	NaN	NaN	9	NaN
1784143789.166280073	NaN	-3.604	NaN	NaN	NaN
1784143789.171438137	NaN	NaN	NaN	21	NaN
1784143789.176514725	NaN	0.474	NaN	NaN	NaN
1784143789.181494583	NaN	NaN	NaN	11	NaN
1784143789.186455563	NaN	-3.165	NaN	NaN	NaN
1784143789.191409643	NaN	NaN	NaN	20	NaN
1784143789.196445508	NaN	0.726	NaN	NaN	NaN
1784143789.201353617	NaN	NaN	NaN	22	NaN
1784143789.206254309	NaN	-3.023	NaN	NaN	NaN
1784143789.211163936	NaN	NaN	NaN	22	NaN
1784143789.216189225	NaN	0.981	NaN	NaN	NaN
1784143789.221208203	NaN	NaN	NaN	23	NaN
1784143789.226249045	NaN	-2.822	NaN	NaN	NaN
1784143789.231340773	NaN	NaN	NaN	22	NaN
1784143789.236208786	NaN	1.143	NaN	NaN	NaN
1784143789.241120567	NaN	NaN	NaN	22	NaN
1784143802.121726227	NaN	-2.727	NaN	NaN	NaN
1784143802.126927354	NaN	NaN	NaN	22	NaN
1784143802.132227864	NaN	1.308	NaN	NaN	NaN
1784143802.137394582	NaN	NaN	NaN	19	NaN
1784143802.142576043	NaN	-2.775	NaN	NaN	NaN
1784143802.147902424	NaN	NaN	NaN	22	NaN
1784143802.153028693	NaN	1.445	NaN	NaN	NaN
1784143802.158095328	NaN	NaN	NaN	22	NaN
1784143802.163409852	NaN	-1.396	NaN	NaN	NaN
1784143802.168579151	NaN	NaN	NaN	21	NaN
1784143802.173605288	NaN	2.43	NaN	NaN	NaN
1784143802.178651733	NaN	NaN	NaN	22	NaN
1784143802.183614734	NaN	-1.186	NaN	NaN	NaN
1784143802.188595133	NaN	NaN	NaN	9	NaN
1784143802.193530019	NaN	3.039	NaN	NaN	NaN
1784143802.198427563	NaN	NaN	NaN	23	NaN
1784143802.203284069	NaN	-0.538	NaN	NaN	NaN
1784143802.208219337	NaN	NaN	NaN	23	NaN
1784143802.213123134	NaN	-3.666	NaN	NaN	NaN
1784143802.217998474	NaN	NaN	NaN	23	NaN
1784143802.222883356	NaN	0.409	NaN	NaN	NaN
1784143802.227753656	NaN	NaN	NaN	22	NaN
1784143802.232625044	NaN	-3.083	NaN	NaN	NaN
1784143802.237676644	NaN	NaN	NaN	22	NaN
1784143802.242727984	NaN	1.125	NaN	NaN	NaN
1784143802.247828327	NaN	NaN	NaN	22	NaN
1784143815.121768847	NaN	-2.008	NaN	NaN	NaN
1784143815.126974642	NaN	NaN	NaN	23	NaN
1784143815.132156873	NaN	2.143	NaN	NaN	NaN
1784143815.137271521	NaN	NaN	NaN	22	NaN
1784143815.142374238	NaN	-1.016	NaN	NaN	NaN
1784143815.147607390	NaN	NaN	NaN	21	NaN
1784143815.152697340	NaN	3.173	NaN	NaN	NaN
1784143815.157828504	NaN	NaN	NaN	20	NaN
1784143815.162833074	NaN	-0.369	NaN	NaN	NaN
1784143815.167730942	NaN	NaN	NaN	11	NaN
1784143815.172564931	NaN	-4.023	NaN	NaN	NaN
1784143815.177485299	NaN	NaN	NaN	21	NaN
1784143815.182471776	NaN	0.629	NaN	NaN	NaN
1784143815.187358750	NaN	NaN	NaN	19	NaN
1784143815.192182848	NaN	-3.172	NaN	NaN	NaN
1784143815.197217564	NaN	NaN	NaN	11	NaN
1784143815.202134860	NaN	1.031	NaN	NaN	NaN
1784143815.207019517	NaN	NaN	NaN	19	NaN
1784143815.211914701	NaN	-2.912	NaN	NaN	NaN
1784143815.216835810	NaN	NaN	NaN	19	NaN
1784143815.221730257	NaN	1.401	NaN	NaN	NaN
1784143815.226587099	NaN	NaN	NaN	17	NaN
1784143815.231480670	NaN	-1.734	NaN	NaN	NaN
1784143815.236351284	NaN	NaN	NaN	17	NaN
1784143815.241216263	NaN	2.284	NaN	NaN	NaN
1784143827.119514495	NaN	NaN	NaN	18	NaN
1784143827.124625285	NaN	-1.007	NaN	NaN	NaN
1784143827.129909422	NaN	NaN	NaN	19	NaN
1784143827.135112886	NaN	3.162	NaN	NaN	NaN
1784143827.140245534	NaN	NaN	NaN	20	NaN
1784143827.145386379	NaN	-0.721	NaN	NaN	NaN
1784143827.150527312	NaN	NaN	NaN	19	NaN
1784143827.155632570	NaN	3.405	NaN	NaN	NaN
1784143827.160836335	NaN	NaN	NaN	19	NaN
1784143827.166034064	NaN	0.024	NaN	NaN	NaN
1784143827.171085807	NaN	NaN	NaN	20	NaN
1784143827.176034312	NaN	-3.892	NaN	NaN	NaN
1784143827.181116417	NaN	NaN	NaN	22	NaN
1784143827.186077026	NaN	0.484	NaN	NaN	NaN
1784143827.190920820	NaN	NaN	NaN	22	NaN
1784143827.195905305	NaN	-2.877	NaN	NaN	NaN
1784143827.200797021	NaN	NaN	NaN	21	NaN
1784143827.205679173	NaN	1.395	NaN	NaN	NaN
1784143827.210608045	NaN	NaN	NaN	22	NaN
1784143827.215458531	NaN	-2.084	NaN	NaN	NaN
1784143827.220326231	NaN	NaN	NaN	23	NaN
1784143827.225208074	NaN	1.734	NaN	NaN	NaN
1784143827.230108111	NaN	NaN	NaN	23	NaN
1784143827.235013828	NaN	-1.2	NaN	NaN	NaN
1784143827.239956819	NaN	NaN	NaN	23	NaN
1784143840.113878783	NaN	3.368	NaN	NaN	NaN
1784143840.118960180	NaN	NaN	NaN	23	NaN
1784143840.124104130	NaN	-0.064	NaN	NaN	NaN
1784143840.129317651	NaN	NaN	NaN	23	NaN
1784143840.134468978	NaN	-2.955	NaN	NaN	NaN
1784143840.139534096	NaN	NaN	NaN	21	NaN
1784143840.144666870	NaN	1.241	NaN	NaN	NaN
1784143840.149714721	NaN	NaN	NaN	22	NaN
1784143840.154716994	NaN	-1.756	NaN	NaN	NaN
1784143840.159661512	NaN	NaN	NaN	22	NaN
1784143840.164786696	NaN	3.046	NaN	NaN	NaN
1784143840.169728609	NaN	NaN	NaN	22	NaN
1784143840.174550051	NaN	0.078	NaN	NaN	NaN
1784143840.179443540	NaN	NaN	NaN	22	NaN
1784143840.184377397	NaN	-3.323	NaN	NaN	NaN
1784143840.189260470	NaN	NaN	NaN	20	NaN
1784143840.194200161	NaN	1.754	NaN	NaN	NaN
1784143840.199114058	NaN	NaN	NaN	23	NaN
1784143840.204098697	NaN	-1.093	NaN	NaN	NaN
1784143840.208999887	NaN	NaN	NaN	21	NaN
1784143840.213888257	NaN	3.439	NaN	NaN	NaN
1784143840.218811266	NaN	NaN	NaN	23	NaN
1784143840.223713877	NaN	0.377	NaN	NaN	NaN
1784143840.228611968	NaN	NaN	NaN	22	NaN
1784143840.233505159	NaN	-3.015	NaN	NaN	NaN
1784143840.238531169	NaN	NaN	NaN	22	NaN
1784143853.111026316	NaN	1.462	NaN	NaN	NaN
1784143853.116163748	NaN	NaN	NaN	22	NaN
1784143853.121264915	NaN	-1.36	NaN	NaN	NaN
1784143853.126312626	NaN	NaN	NaN	22	NaN
1784143853.131568169	NaN	3.19	NaN	NaN	NaN
1784143853.136682719	NaN	NaN	NaN	23	NaN
1784143853.141820516	NaN	0.045	NaN	NaN	NaN
1784143853.147046136	NaN	NaN	NaN	22	NaN
1784143853.152116031	NaN	-3.034	NaN	NaN	NaN
1784143853.157123372	NaN	NaN	NaN	22	NaN
1784143853.162202324	NaN	2.103	NaN	NaN	NaN
1784143853.167178882	NaN	NaN	NaN	23	NaN
1784143853.172232441	NaN	-1.785	NaN	NaN	NaN
1784143853.177267947	NaN	NaN	NaN	22	NaN
1784143853.182414674	NaN	3.387	NaN	NaN	NaN
1784143853.187510427	NaN	NaN	NaN	23	NaN
1784143853.192478172	NaN	0.362	NaN	NaN	NaN
1784143853.197467062	NaN	NaN	NaN	23	NaN
1784143853.202475971	NaN	-2.457	NaN	NaN	NaN
1784143853.207521546	NaN	NaN	NaN	23	NaN
1784143853.212593642	NaN	2.519	NaN	NaN	NaN
1784143853.217500883	NaN	NaN	NaN	23	NaN
1784143853.222414904	NaN	-0.016	NaN	NaN	NaN
1784143853.227302973	NaN	NaN	NaN	22	NaN
1784143853.232228572	NaN	-2.588	NaN	NaN	NaN
1784143853.237119497	NaN	NaN	NaN	22	NaN
1784143866.110013012	NaN	2.227	NaN	NaN	NaN
1784143866.115248470	NaN	NaN	NaN	22	NaN
1784143866.120165058	NaN	-0.229	NaN	NaN	NaN
1784143866.125447376	NaN	NaN	NaN	22	NaN
1784143866.130817564	NaN	-2.723	NaN	NaN	NaN
1784143866.135907307	NaN	NaN	NaN	20	NaN
1784143866.140934615	NaN	2.609	NaN	NaN	NaN
1784143866.146401354	NaN	NaN	NaN	21	NaN
1784143866.151326947	NaN	0.026	NaN	NaN	NaN
1784143866.156408455	NaN	NaN	NaN	21	NaN
1784143866.161753231	NaN	-2.499	NaN	NaN	NaN
1784143866.166860685	NaN	NaN	NaN	23	NaN
1784143866.171876633	NaN	2.941	NaN	NaN	NaN
1784143866.176958503	NaN	NaN	NaN	21	NaN
1784143866.182004457	NaN	0.312	NaN	NaN	NaN
1784143866.187098774	NaN	NaN	NaN	22	NaN
1784143866.192198388	NaN	-2.222	NaN	NaN	NaN
1784143866.197282881	NaN	NaN	NaN	20	NaN
1784143866.202334547	NaN	2.866	NaN	NaN	NaN
1784143866.207399479	NaN	NaN	NaN	22	NaN
1784143866.212548509	NaN	0.586	NaN	NaN	NaN
1784143866.217597248	NaN	NaN	NaN	21	NaN
1784143866.222556402	NaN	-2.23	NaN	NaN	NaN
1784143866.227426433	NaN	NaN	NaN	21	NaN
1784143866.232289718	NaN	2.855	NaN	NaN	NaN
1784143866.237168174	NaN	NaN	NaN	22	NaN
1784143879.112036762	NaN	0.539	NaN	NaN	NaN
1784143879.117104354	NaN	NaN	NaN	23	NaN
1784143879.122199018	NaN	-1.659	NaN	NaN	NaN
1784143879.127423493	NaN	NaN	NaN	22	NaN
1784143879.132518376	NaN	-3.783	NaN	NaN	NaN
1784143879.137606099	NaN	NaN	NaN	22	NaN
1784143879.142821602	NaN	1.987	NaN	NaN	NaN
1784143879.147843759	NaN	NaN	NaN	21	NaN
1784143879.152947319	NaN	-0.448	NaN	NaN	NaN
1784143879.158095816	NaN	NaN	NaN	22	NaN
1784143879.163230283	NaN	-2.741	NaN	NaN	NaN
1784143879.168295401	NaN	NaN	NaN	21	NaN
1784143879.173427988	NaN	3.099	NaN	NaN	NaN
1784143879.178363519	NaN	NaN	NaN	21	NaN
1784143879.183257974	NaN	0.766	NaN	NaN	NaN
1784143879.188174187	NaN	NaN	NaN	21	NaN
1784143879.193107957	NaN	-0.998	NaN	NaN	NaN
1784143879.198003242	NaN	NaN	NaN	21	NaN
1784143879.202867075	NaN	-3.069	NaN	NaN	NaN
1784143879.207818139	NaN	NaN	NaN	22	NaN
1784143879.212711740	NaN	2.903	NaN	NaN	NaN
1784143879.217557468	NaN	NaN	NaN	19	NaN
1784143879.222412862	NaN	0.742	NaN	NaN	NaN
1784143879.227252561	NaN	NaN	NaN	21	NaN
1784143879.232132734	NaN	-1.806	NaN	NaN	NaN
1784143879.237012779	NaN	NaN	NaN	21	NaN
1784143892.116934403	NaN	-3.693	NaN	NaN	NaN
1784143892.122042370	NaN	NaN	NaN	21	NaN
1784143892.127254488	NaN	1.587	NaN	NaN	NaN
1784143892.132457392	NaN	NaN	NaN	20	NaN
1784143892.137539803	NaN	-0.299	NaN	NaN	NaN
1784143892.142783917	NaN	NaN	NaN	20	NaN
1784143892.147947990	NaN	-2.487	NaN	NaN	NaN
1784143892.153120005	NaN	NaN	NaN	20	NaN
1784143892.158157076	NaN	2.724	NaN	NaN	NaN
1784143892.163389907	NaN	NaN	NaN	22	NaN
1784143892.168347634	NaN	0.845	NaN	NaN	NaN
1784143892.173226054	NaN	NaN	NaN	20	NaN
1784143892.178116359	NaN	-1.207	NaN	NaN	NaN
1784143892.183005061	NaN	NaN	NaN	21	NaN
1784143892.187995796	NaN	-3.555	NaN	NaN	NaN
1784143892.192847638	NaN	NaN	NaN	21	NaN
1784143892.197732107	NaN	2.348	NaN	NaN	NaN
1784143892.202639894	NaN	NaN	NaN	21	NaN
1784143892.207508937	NaN	0.101	NaN	NaN	NaN
1784143892.212432553	NaN	NaN	NaN	22	NaN
1784143892.217304455	NaN	-1.859	NaN	NaN	NaN
1784143892.222248731	NaN	NaN	NaN	22	NaN
1784143892.227133533	NaN	3.458	NaN	NaN	NaN
1784143892.232040951	NaN	NaN	NaN	21	NaN
1784143892.236881530	NaN	1.46	NaN	NaN	NaN
1784143892.241955420	NaN	NaN	NaN	22	NaN
1784143905.124184292	NaN	-0.979	NaN	NaN	NaN
1784143905.129324992	NaN	NaN	NaN	20	NaN
1784143905.134307498	NaN	-2.849	NaN	NaN	NaN
1784143905.139437741	NaN	NaN	NaN	22	NaN
1784143905.144558002	NaN	2.848	NaN	NaN	NaN
1784143905.149675639	NaN	NaN	NaN	22	NaN
1784143905.154780874	NaN	1.367	NaN	NaN	NaN
1784143905.160008489	NaN	NaN	NaN	20	NaN
1784143905.165083864	NaN	-0.571	NaN	NaN	NaN
1784143905.170194355	NaN	NaN	NaN	20	NaN
1784143905.175346110	NaN	-2.637	NaN	NaN	NaN
1784143905.180623431	NaN	NaN	NaN	20	NaN
1784143905.185750346	NaN	3.311	NaN	NaN	NaN
1784143905.190842259	NaN	NaN	NaN	22	NaN
1784143905.195799288	NaN	1.653	NaN	NaN	NaN
1784143905.200924461	NaN	NaN	NaN	22	NaN
1784143905.205918217	NaN	-0.184	NaN	NaN	NaN
1784143905.211008543	NaN	NaN	NaN	23	NaN
1784143905.216033285	NaN	-2.053	NaN	NaN	NaN
1784143905.221016307	NaN	NaN	NaN	22	NaN
1784143905.226054925	NaN	-3.966	NaN	NaN	NaN
1784143905.231033174	NaN	NaN	NaN	21	NaN
1784143905.235945868	NaN	1.728	NaN	NaN	NaN
1784143905.240947848	NaN	NaN	NaN	22	NaN
1784143905.245940734	NaN	-0.027	NaN	NaN	NaN
1784143905.250948659	NaN	NaN	NaN	22	NaN
1784143918.116940552	NaN	-2.244	NaN	NaN	NaN
1784143918.122116734	NaN	NaN	NaN	22	NaN
1784143918.127447609	NaN	3.6	NaN	NaN	NaN
1784143918.132593987	NaN	NaN	NaN	22	NaN
1784143918.137758643	NaN	2.083	NaN	NaN	NaN
1784143918.143100570	NaN	NaN	NaN	21	NaN
1784143918.148180847	NaN	0.879	NaN	NaN	NaN
1784143918.153298198	NaN	NaN	NaN	21	NaN
1784143918.158702293	NaN	-1.028	NaN	NaN	NaN
1784143918.163902244	NaN	NaN	NaN	22	NaN
1784143918.168927735	NaN	-2.407	NaN	NaN	NaN
1784143918.174067782	NaN	NaN	NaN	21	NaN
1784143918.179181683	NaN	-3.786	NaN	NaN	NaN
1784143918.184293743	NaN	NaN	NaN	21	NaN
1784143918.189334431	NaN	1.946	NaN	NaN	NaN
1784143918.194518295	NaN	NaN	NaN	22	NaN
1784143918.199529886	NaN	0.417	NaN	NaN	NaN
1784143918.204546023	NaN	NaN	NaN	22	NaN
1784143918.209577057	NaN	-0.687	NaN	NaN	NaN
1784143918.214627502	NaN	NaN	NaN	21	NaN
1784143918.219613539	NaN	-2.221	NaN	NaN	NaN
1784143918.224663812	NaN	NaN	NaN	21	NaN
1784143918.229622606	NaN	3.797	NaN	NaN	NaN
1784143918.234473338	NaN	NaN	NaN	23	NaN
1784143918.239395592	NaN	1.998	NaN	NaN	NaN
1784143918.244495947	NaN	NaN	NaN	22	NaN
1784143931.127081102	NaN	0.774	NaN	NaN	NaN
1784143931.132247225	NaN	NaN	NaN	23	NaN
1784143931.137302871	NaN	-0.243	NaN	NaN	NaN
1784143931.142519712	NaN	NaN	NaN	23	NaN
1784143931.147564417	NaN	-1.273	NaN	NaN	NaN
1784143931.152657178	NaN	NaN	NaN	23	NaN
1784143931.157770312	NaN	-2.518	NaN	NaN	NaN
1784143931.162849037	NaN	NaN	NaN	23	NaN
1784143931.167949824	NaN	3.747	NaN	NaN	NaN
1784143931.173024702	NaN	NaN	NaN	23	NaN
1784143931.178053890	NaN	2.766	NaN	NaN	NaN
1784143931.183142989	NaN	NaN	NaN	22	NaN
1784143931.188110751	NaN	1.639	NaN	NaN	NaN
1784143931.193174759	NaN	NaN	NaN	21	NaN
1784143931.198212494	NaN	0.225	NaN	NaN	NaN
1784143931.203218428	NaN	NaN	NaN	22	NaN
1784143931.208202079	NaN	-0.84	NaN	NaN	NaN
1784143931.213264772	NaN	NaN	NaN	22	NaN
1784143931.218428948	NaN	-2.018	NaN	NaN	NaN
1784143931.223441514	NaN	NaN	NaN	22	NaN
1784143931.228442915	NaN	-3.162	NaN	NaN	NaN
1784143931.233442647	NaN	NaN	NaN	11	NaN
1784143931.238442805	NaN	-3.995	NaN	NaN	NaN
1784143931.243653993	NaN	NaN	NaN	20	NaN
1784143931.248789954	NaN	2.6	NaN	NaN	NaN
1784143931.254061386	NaN	NaN	NaN	22	NaN
1784143944.119038971	NaN	1.786	NaN	NaN	NaN
1784143944.124285500	NaN	NaN	NaN	22	NaN
1784143944.129550639	NaN	0.315	NaN	NaN	NaN
1784143944.134612186	NaN	NaN	NaN	22	NaN
1784143944.139944187	NaN	-0.552	NaN	NaN	NaN
1784143944.145362443	NaN	NaN	NaN	22	NaN
1784143944.150466537	NaN	-1.245	NaN	NaN	NaN
1784143944.155558837	NaN	NaN	NaN	21	NaN
1784143944.160850947	NaN	-2.043	NaN	NaN	NaN
1784143944.166018066	NaN	NaN	NaN	24	NaN
1784143944.171021268	NaN	-2.777	NaN	NaN	NaN
1784143944.176111703	NaN	NaN	NaN	24	NaN
1784143944.181231690	NaN	-3.817	NaN	NaN	NaN
1784143944.186276694	NaN	NaN	NaN	23	NaN
1784143944.191363033	NaN	2.944	NaN	NaN	NaN
1784143944.196510184	NaN	NaN	NaN	23	NaN
1784143944.201529812	NaN	1.74	NaN	NaN	NaN
1784143944.206648243	NaN	NaN	NaN	12	NaN
1784143944.211736983	NaN	1.211	NaN	NaN	NaN
1784143944.216852690	NaN	NaN	NaN	22	NaN
1784143944.221922257	NaN	0.154	NaN	NaN	NaN
1784143944.227094565	NaN	NaN	NaN	22	NaN
1784143944.232166900	NaN	-0.911	NaN	NaN	NaN
1784143944.237245690	NaN	NaN	NaN	23	NaN
1784143944.242303958	NaN	-1.433	NaN	NaN	NaN
1784143956.119641911	NaN	NaN	NaN	22	NaN
1784143956.124916080	NaN	-2.453	NaN	NaN	NaN
1784143956.130088831	NaN	NaN	NaN	24	NaN
1784143956.135210700	NaN	-3.454	NaN	NaN	NaN
1784143956.140476915	NaN	NaN	NaN	20	NaN
1784143956.145543875	NaN	3.732	NaN	NaN	NaN
1784143956.150670644	NaN	NaN	NaN	24	NaN
1784143956.155800283	NaN	2.992	NaN	NaN	NaN
1784143956.161026781	NaN	NaN	NaN	23	NaN
1784143956.166120087	NaN	1.949	NaN	NaN	NaN
1784143956.171199951	NaN	NaN	NaN	22	NaN
1784143956.176352898	NaN	1.816	NaN	NaN	NaN
1784143956.181377098	NaN	NaN	NaN	23	NaN
1784143956.186464294	NaN	1.42	NaN	NaN	NaN
1784143956.191543927	NaN	NaN	NaN	23	NaN
1784143956.196648170	NaN	0.51	NaN	NaN	NaN
1784143956.201743160	NaN	NaN	NaN	24	NaN
1784143956.206752364	NaN	0.159	NaN	NaN	NaN
1784143956.211797944	NaN	NaN	NaN	24	NaN
1784143956.216886731	NaN	-0.696	NaN	NaN	NaN
1784143956.222041533	NaN	NaN	NaN	24	NaN
1784143956.227095735	NaN	-1.492	NaN	NaN	NaN
1784143956.232165750	NaN	NaN	NaN	21	NaN
1784143956.237217149	NaN	-1.743	NaN	NaN	NaN
1784143956.242211402	NaN	NaN	NaN	22	NaN
1784143968.113886116	NaN	-2.143	NaN	NaN	NaN
1784143968.119004315	NaN	NaN	NaN	23	NaN
1784143968.124308919	NaN	-2.936	NaN	NaN	NaN
1784143968.129519349	NaN	NaN	NaN	24	NaN
1784143968.134603418	NaN	-3.335	NaN	NaN	NaN
1784143968.139878517	NaN	NaN	NaN	24	NaN
1784143968.145020020	NaN	3.583	NaN	NaN	NaN
1784143968.150147444	NaN	NaN	NaN	23	NaN
1784143968.155334941	NaN	2.95	NaN	NaN	NaN
1784143968.160556732	NaN	NaN	NaN	23	NaN
1784143968.165635908	NaN	1.904	NaN	NaN	NaN
1784143968.170761728	NaN	NaN	NaN	22	NaN
1784143968.175802213	NaN	1.518	NaN	NaN	NaN
1784143968.180799190	NaN	NaN	NaN	23	NaN
1784143968.185722526	NaN	0.639	NaN	NaN	NaN
1784143968.190628547	NaN	NaN	NaN	23	NaN
1784143968.195603466	NaN	0.35	NaN	NaN	NaN
1784143968.200563666	NaN	NaN	NaN	23	NaN
1784143968.205583799	NaN	0.009	NaN	NaN	NaN
1784143968.210559047	NaN	NaN	NaN	22	NaN
1784143968.215404993	NaN	-0.926	NaN	NaN	NaN
1784143968.220267204	NaN	NaN	NaN	23	NaN
1784143968.225186917	NaN	-1.223	NaN	NaN	NaN
1784143968.230059759	NaN	NaN	NaN	22	NaN
1784143979.117266947	NaN	-2.026	NaN	NaN	NaN
1784143979.122652970	NaN	NaN	NaN	22	NaN
1784143979.127738565	NaN	-2.713	NaN	NaN	NaN
1784143979.132875988	NaN	NaN	NaN	22	NaN
1784143979.137916787	NaN	-3.12	NaN	NaN	NaN
1784143979.143032104	NaN	NaN	NaN	23	NaN
1784143979.147941861	NaN	-3.517	NaN	NaN	NaN
1784143979.152845898	NaN	NaN	NaN	22	NaN
1784143979.157929674	NaN	3.762	NaN	NaN	NaN
1784143979.162906226	NaN	NaN	NaN	24	NaN
1784143979.167893995	NaN	3.708	NaN	NaN	NaN
1784143979.172804478	NaN	NaN	NaN	24	NaN
1784143979.177926897	NaN	3.061	NaN	NaN	NaN
1784143979.183037900	NaN	NaN	NaN	24	NaN
1784143979.188074137	NaN	2.541	NaN	NaN	NaN
1784143979.193188147	NaN	NaN	NaN	24	NaN
1784143979.198248125	NaN	1.673	NaN	NaN	NaN
1784143979.203289121	NaN	NaN	NaN	23	NaN
1784143979.208358298	NaN	0.843	NaN	NaN	NaN
1784143979.213611808	NaN	NaN	NaN	23	NaN
1784143979.218616557	NaN	0.114	NaN	NaN	NaN
1784143979.223655309	NaN	NaN	NaN	23	NaN
1784143992.110883803	NaN	-1.119	NaN	NaN	NaN
1784143992.116050990	NaN	NaN	NaN	23	NaN
1784143992.121673551	NaN	-2.045	NaN	NaN	NaN
1784143992.126899713	NaN	NaN	NaN	22	NaN
1784143992.132002569	NaN	-2.607	NaN	NaN	NaN
1784143992.137069461	NaN	NaN	NaN	23	NaN
1784143992.142215755	NaN	-3.595	NaN	NaN	NaN
1784143992.147318310	NaN	NaN	NaN	22	NaN
1784143992.152571735	NaN	-4.045	NaN	NaN	NaN
1784143992.157881679	NaN	NaN	NaN	22	NaN
1784143992.163080686	NaN	2.581	NaN	NaN	NaN
1784143992.168295999	NaN	NaN	NaN	22	NaN
1784143992.173390573	NaN	2.015	NaN	NaN	NaN
1784143992.178647330	NaN	NaN	NaN	22	NaN
1784143992.183831968	NaN	1.462	NaN	NaN	NaN
1784143992.188860655	NaN	NaN	NaN	22	NaN
1784143992.193781332	NaN	0.695	NaN	NaN	NaN
1784143992.198722634	NaN	NaN	NaN	22	NaN
1784143992.203694225	NaN	-0.081	NaN	NaN	NaN
1784143992.208630628	NaN	NaN	NaN	22	NaN
1784143992.213590953	NaN	-1.591	NaN	NaN	NaN
1784143992.218470123	NaN	NaN	NaN	22	NaN
1784143992.223373967	NaN	-1.864	NaN	NaN	NaN
1784143992.228360977	NaN	NaN	NaN	22	NaN
1784143992.233245891	NaN	-2.488	NaN	NaN	NaN
1784144004.111473410	NaN	NaN	NaN	23	NaN
1784144004.116556299	NaN	-2.712	NaN	NaN	NaN
1784144004.121835346	NaN	NaN	NaN	23	NaN
1784144004.127048876	NaN	-3.594	NaN	NaN	NaN
1784144004.132130437	NaN	NaN	NaN	23	NaN
1784144004.137170166	NaN	3.791	NaN	NaN	NaN
1784144004.142550994	NaN	NaN	NaN	23	NaN
1784144004.147643966	NaN	3.326	NaN	NaN	NaN
1784144004.152725139	NaN	NaN	NaN	23	NaN
1784144004.158155178	NaN	2.556	NaN	NaN	NaN
1784144004.163287616	NaN	NaN	NaN	21	NaN
1784144004.168442175	NaN	2.241	NaN	NaN	NaN
1784144004.173557182	NaN	NaN	NaN	23	NaN
1784144004.178647226	NaN	2.289	NaN	NaN	NaN
1784144004.183751330	NaN	NaN	NaN	23	NaN
1784144004.188799929	NaN	2.036	NaN	NaN	NaN
1784144004.193910940	NaN	NaN	NaN	23	NaN
1784144004.199036594	NaN	1.801	NaN	NaN	NaN
1784144004.204132113	NaN	NaN	NaN	22	NaN
1784144004.209263613	NaN	1.168	NaN	NaN	NaN
1784144004.214373801	NaN	NaN	NaN	23	NaN
1784144004.219412476	NaN	1.462	NaN	NaN	NaN
1784144004.224455255	NaN	NaN	NaN	23	NaN
1784144004.229402670	NaN	1.102	NaN	NaN	NaN
1784144016.113550320	NaN	NaN	NaN	24	NaN
1784144016.118648807	NaN	0.995	NaN	NaN	NaN
1784144016.123966338	NaN	NaN	NaN	24	NaN
1784144016.129087674	NaN	0.703	NaN	NaN	NaN
1784144016.134504096	NaN	NaN	NaN	23	NaN
1784144016.139815105	NaN	0.435	NaN	NaN	NaN
1784144016.145030042	NaN	NaN	NaN	24	NaN
1784144016.150115558	NaN	0.784	NaN	NaN	NaN
1784144016.155486532	NaN	NaN	NaN	23	NaN
1784144016.160635182	NaN	0.591	NaN	NaN	NaN
1784144016.165868025	NaN	NaN	NaN	22	NaN
1784144016.170923275	NaN	0.189	NaN	NaN	NaN
1784144016.176022802	NaN	NaN	NaN	23	NaN
1784144016.181062965	NaN	-0.159	NaN	NaN	NaN
1784144016.186140261	NaN	NaN	NaN	22	NaN
1784144016.191183998	NaN	-0.318	NaN	NaN	NaN
1784144016.196258973	NaN	NaN	NaN	23	NaN
1784144016.201289730	NaN	-0.869	NaN	NaN	NaN
1784144016.206276638	NaN	NaN	NaN	23	NaN
1784144016.211219523	NaN	-0.681	NaN	NaN	NaN
1784144016.216132096	NaN	NaN	NaN	24	NaN
1784144016.221088251	NaN	-0.991	NaN	NaN	NaN
1784144016.226002130	NaN	NaN	NaN	24	NaN
1784144016.230841289	NaN	-0.47	NaN	NaN	NaN
1784144016.235733071	NaN	NaN	NaN	20	NaN
1784144029.108912475	NaN	-0.52	NaN	NaN	NaN
1784144029.114028321	NaN	NaN	NaN	23	NaN
1784144029.119110765	NaN	-0.175	NaN	NaN	NaN
1784144029.124293381	NaN	NaN	NaN	22	NaN
1784144029.129382679	NaN	-0.24	NaN	NaN	NaN
1784144029.134519769	NaN	NaN	NaN	24	NaN
1784144029.139629499	NaN	-0.074	NaN	NaN	NaN
1784144029.144683884	NaN	NaN	NaN	24	NaN
1784144029.149616007	NaN	-0.309	NaN	NaN	NaN
1784144029.154563385	NaN	NaN	NaN	23	NaN
1784144029.159533762	NaN	-0.423	NaN	NaN	NaN
1784144029.164490029	NaN	NaN	NaN	23	NaN
1784144029.169528525	NaN	-0.925	NaN	NaN	NaN
1784144029.174511069	NaN	NaN	NaN	23	NaN
1784144029.179401260	NaN	-1.161	NaN	NaN	NaN
1784144029.184365053	NaN	NaN	NaN	23	NaN
1784144029.189248302	NaN	-1.787	NaN	NaN	NaN
1784144029.194126570	NaN	NaN	NaN	22	NaN
1784144029.199019619	NaN	-1.939	NaN	NaN	NaN
1784144029.203844768	NaN	NaN	NaN	24	NaN
1784144029.208816810	NaN	-2.161	NaN	NaN	NaN
